"UUID","URL","Dateiname","Kategorie","Titel","Urheber","Entstehungszeitraum ","Koordninaten","Gewählt/Angenommen","Name, Vorname","politische Zuordnung","Stimmberechtigte","Stimmzettel JA","Stimmzettel NEIN","Stimmzettel UNGUELTIG","Stimmzettel LEER","Stimmzettel TOTAL","Thema","Format","Verwertungsrecht","Unternehmen/Publisher"
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Ja","Hardmeier, Christian","EVP - Evangelische Volkspartei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Guhl, Peter","EVP - Evangelische Volkspartei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Ja","Meier, Walter","EVP - Evangelische Volkspartei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Ja","Fischer, Susanne","EVP - Evangelische Volkspartei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Ja","Kohler, Harry","EVP - Evangelische Volkspartei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Widmer, Andreas","EVP - Evangelische Volkspartei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Koller, Simone","EVP - Evangelische Volkspartei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Hässig, Werner","EVP - Evangelische Volkspartei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/da6ab6b755294d33ae617cab56ce73af","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Hanhart, Markus","EVP - Evangelische Volkspartei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Eberle, Jasmin","EVP - Evangelische Volkspartei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Vögeli, Urs","EVP - Evangelische Volkspartei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Heusser, Regula","EVP - Evangelische Volkspartei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Stadler-Hug, Irene","CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Vik, Helena","CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Straubhaar, Susan","CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Ja","Roos, Beat","CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Koch, Antoinette","CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Gull, Maya","CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/da6ab6b755294d33ae617cab56ce73af","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Bucher, Roman","CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Peterhans, Marcel","CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Roos, Bernhard","CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Baumann, Hansruedi","CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Ja","Kessler, Werner","SD - Schweizer Demokraten",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Baumann, Martin","SD - Schweizer Demokraten",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Joos, Susanne","SD - Schweizer Demokraten",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Hammer, Fritz","SD - Schweizer Demokraten",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Schneebeli, Peter","SD - Schweizer Demokraten",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e9c6e5eb2bf24f71a31f502d5591aeb8","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e9c6e5eb2bf24f71a31f502d5591aeb8","Unterl_Wahlen-u-Abstimmungen-Gemeinderat_20020303.pdf","Wahlunterlage","Erneuerungswahl des Gemeinderates (36 Mitglieder) für die Amtsperiode 2002-2006","Stadt Uster",03.03.2002,,"Nein","Merki, Rico","SD - Schweizer Demokraten",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erteilung eines Kredites von Fr. 10'287'200.-- für den Neubau zur Erweiterung der Schulanlage Vogelsang in Nänikon und den Ausbau der Turnhalle zu einem Mehrzweckraum","Stadt Uster",14.04.2002,"696498.5,244691.8","Ja",,,18165,2999,545,12,55,3611,"Bau","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von sechs Mitgliedern der Sozialesbehörde für die Amtsperiode 2002-2006","Stadt Uster",14.04.2002,,"Ja","Wettstein, Martin",,18165,3055,,,,3132,"Soziales","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von sechs Mitgliedern der Sozialesbehörde für die Amtsperiode 2002-2006","Stadt Uster",14.04.2002,,"Ja","Schäfer, Beat",,18165,3043,,,,3132,"Soziales","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von sechs Mitgliedern der Sozialesbehörde für die Amtsperiode 2002-2006","Stadt Uster",14.04.2002,,"Ja","Kündig, Franco",,18165,3040,,,,3132,"Soziales","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von sechs Mitgliedern der Sozialesbehörde für die Amtsperiode 2002-2006","Stadt Uster",14.04.2002,,"Ja","Zollinger-Streit, Renate",,18165,3008,,,,3132,"Soziales","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von sechs Mitgliedern der Sozialesbehörde für die Amtsperiode 2002-2006","Stadt Uster",14.04.2002,,"Ja","Schwarz, Bruno",,18165,2972,,,,3132,"Soziales","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von sechs Mitgliedern der Sozialesbehörde für die Amtsperiode 2002-2006","Stadt Uster",14.04.2002,,"Ja","Jungholz Zobrist, Beatrice",,18165,2968,,,,3132,"Soziales","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Urech, Marianne",,18165,3078,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Schläppi, Peter",,18165,3074,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Müller, Enrico",,18165,3067,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Campera, Hans",,18165,3066,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Rusch, Christoph",,18165,3060,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Pauletti-Furlan, Silvia",,18165,3057,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Brus, Werner",,18165,3052,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Temperli-Uhlmann, Barbara",,18165,3051,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Unholz-Zahnd, Anita",,18165,3051,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Streit-Pinggera, Renata",,18165,3049,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"5be6fa2a05394f1490abc0b76787cf23","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/5be6fa2a05394f1490abc0b76787cf23","Prot_Wahlen-u-Abstimmungen-Uster_20020414.pdf","Wahlprotokoll","Erneuerungswahl von 24 Mitgliedern der Primarschulpflege (davon eines fürs Präsidium) für die Amtsdauer 2002-2006","Stadt Uster",14.04.2002,,"Ja","Straubhaar, Susan",,18165,3043,,,,3134,"Bildung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
